INDICATORS;PRCCODE;PRCCODE_LABEL;DECL;PERIOD;Value;Flag and Footnotes
QNTUNIT;24453021;"Tantale et ouvrages en tantale: barres autres que celles obtenues simplement par frittage; profilés, fils, plaques, feuilles et bandes";EU27TOTALS_2020;Jan.-Dec. 2017;:;
QNTUNIT;24453022;Autres ouvrages en tantale (à l'exclusion des déchets et débris) n.c.a.;EU27TOTALS_2020;Jan.-Dec. 2017;:;
QNTUNIT;24453023;Tantale et ouvrages en tantale (à l'exclusion des déchets et débris) n.c.a.;EU27TOTALS_2020;Jan.-Dec. 2017;kg;
QNTUNIT;24453024;Magnésium brut, contenant >= 99,8 % en poids de magnésium;EU27TOTALS_2020;Jan.-Dec. 2017;:;
QNTUNIT;24453025;Magnésium et ouvrages en magnésium (à l'exclusion des déchets et débris) n.c.a.;EU27TOTALS_2020;Jan.-Dec. 2017;kg;
QNTUNIT;24453026;Magnésium brut, contenant < 99,8 % en poids de magnésium;EU27TOTALS_2020;Jan.-Dec. 2017;:;
QNTUNIT;24453027;"Mattes de cobalt et autres produits intermédiaires de la métallurgie du cobalt; cobalt et ouvrages en cobalt (à l'exclusion des déchets et débris) n.c.a.";EU27TOTALS_2020;Jan.-Dec. 2017;kg;
QNTUNIT;24453028;Autres ouvrages en magnésium (à l'exclusion des déchets et débris), n.c.a.;EU27TOTALS_2020;Jan.-Dec. 2017;:;
QNTUNIT;24453030;"Bismuth et ouvrages en bismuth, y compris les déchets et débris, n.c.a.; cadmium et ouvrages en cadmium (à l'exclusion des déchets et débris) n.c.a.";EU27TOTALS_2020;Jan.-Dec. 2017;kg;
QNTUNIT;24453031;Bismuth brut, bismuth en poudre (à l'exclusion des déchets et débris);EU27TOTALS_2020;Jan.-Dec. 2017;:;
QNTUNIT;24453032;Ouvrages en bismuth (à l'exclusion des déchets et débris), n.c.a.;EU27TOTALS_2020;Jan.-Dec. 2017;:;
QNTUNIT;24453033;Cadmium et ouvrages en cadmium (à l'exclusion des déchets et débris), n.c.a.;EU27TOTALS_2020;Jan.-Dec. 2017;:;
QNTUNIT;24453035;"Mattes de cobalt et autres produits intermédiaires de métallurgie du cobalt; cobalt brut; poudres (à l'exclusion des déchets et débris de cobalt)";EU27TOTALS_2020;Jan.-Dec. 2017;:;
QNTUNIT;24453036;Ouvrages en cobalt, n.c.a.;EU27TOTALS_2020;Jan.-Dec. 2017;:;
QNTUNIT;24453043;Titane et ouvrages en titane (à l'exclusion des déchets et débris) n.c.a.;EU27TOTALS_2020;Jan.-Dec. 2017;kg;
QNTUNIT;24453045;"Antimoine. Antimoine brut; poudres";EU27TOTALS_2020;Jan.-Dec. 2017;:;
QNTUNIT;24453046;"Antimoine et ouvrages en antimoine (à l'exclusion de l'antimoine brut; poudres; déchets et débris)";EU27TOTALS_2020;Jan.-Dec. 2017;:;
QNTUNIT;24453047;"Zirconium et ouvrages en zirconium (à l'exclusion des déchets et débris) n.c.a.; antimoine et ouvrages en antimoine (à l'exclusion des déchets et débris) n.c.a.";EU27TOTALS_2020;Jan.-Dec. 2017;kg;
QNTUNIT;24453048;Zirconium et ouvrages en zirconium (à l'exclusion des déchets et débris), n.c.a.;EU27TOTALS_2020;Jan.-Dec. 2017;:;
QNTUNIT;24453055;"Béryllium, chrome, germanium, vanadium, gallium, hafnium («celtium»), indium, niobium («columbium»), rhénium et thallium, ainsi que les ouvrages en ces métaux n.c.a.; déchets et débris de ces métaux (à l'exclusion des déchets et débris de béryllium, de chrome et de thallium)";EU27TOTALS_2020;Jan.-Dec. 2017;kg;
QNTUNIT;24453057;"Manganèse et ouvrages en manganèse, y compris les déchets et débris, n.c.a.; cermets et ouvrages en cermets, y compris les déchets et débris, n.c.a.";EU27TOTALS_2020;Jan.-Dec. 2017;kg;
QNTUNIT;24453060;Béryllium brut et poudres de béryllium;EU27TOTALS_2020;Jan.-Dec. 2017;:;
QNTUNIT;24453061;Ouvrages en béryllium, n.c.a. (à l'exclusion des déchets et débris);EU27TOTALS_2020;Jan.-Dec. 2017;:;
QNTUNIT;24453062;Hafnium («celtium») brut et poudres de hafnium;EU27TOTALS_2020;Jan.-Dec. 2017;:;
QNTUNIT;24453063;Ouvrages en hafnium  («celtium»)  et germanium, n.c.a.;EU27TOTALS_2020;Jan.-Dec. 2017;:;
QNTUNIT;24453064;"Niobium («columbium») et rhénium bruts; niobium («columbium») et rhénium en poudre";EU27TOTALS_2020;Jan.-Dec. 2017;:;
QNTUNIT;24453065;Ouvrages en niobium («columbium») ou rhénium, n.c.a.;EU27TOTALS_2020;Jan.-Dec. 2017;:;
QNTUNIT;24453066;Déchets et débris de niobium («columbium»), rhénium, gallium, indium, vanadium et germanium (à l'exclusion des cendres et résidus contenant ces métaux);EU27TOTALS_2020;Jan.-Dec. 2017;:;
QNTUNIT;24453070;"Indium brut; indium en poudre";EU27TOTALS_2020;Jan.-Dec. 2017;:;
QNTUNIT;24453071;Ouvrages en gallium, indium et vanadium, n.c.a.;EU27TOTALS_2020;Jan.-Dec. 2017;:;
QNTUNIT;24453073;"Gallium brut; gallium en poudre";EU27TOTALS_2020;Jan.-Dec. 2017;:;
QNTUNIT;24453076;"Vanadium brut; vanadium en poudre (à l'exclusion des cendres et résidus contenant du vanadium)";EU27TOTALS_2020;Jan.-Dec. 2017;:;
QNTUNIT;24453079;"Germanium brut; germanium en poudre";EU27TOTALS_2020;Jan.-Dec. 2017;:;
QNTUNIT;24453082;Chrome et thallium, et ouvrages en ces métaux, n.c.a. (à l'exclusion des déchets et débris de ces métaux);EU27TOTALS_2020;Jan.-Dec. 2017;:;
QNTUNIT;24453085;"Manganèse. Manganèse brut; poudres";EU27TOTALS_2020;Jan.-Dec. 2017;:;
QNTUNIT;24453086;Déchets et débris de manganèse (à l'exclusion des cendres et résidus contenant du manganèse);EU27TOTALS_2020;Jan.-Dec. 2017;:;
QNTUNIT;24453087;Ouvrages en manganèse, n.c.a.;EU27TOTALS_2020;Jan.-Dec. 2017;:;
QNTUNIT;24453090;Cermets et ouvrages en cermets, y compris les déchets et débris de cermets (à l'exclusion des cendres et résidus contenant du cermets);EU27TOTALS_2020;Jan.-Dec. 2017;:;
QNTUNIT;24511110;Parties de véhicules routiers, moteurs à piston et autres machines, appareils et engins mécaniques, en fonte malléable;EU27TOTALS_2020;Jan.-Dec. 2017;kg;
QNTUNIT;24511190;Pièces en fonte malléable pour autres utilisations;EU27TOTALS_2020;Jan.-Dec. 2017;kg;
QNTUNIT;24511210;Parties de véhicules routiers en fonte à graphite sphéroïdal;EU27TOTALS_2020;Jan.-Dec. 2017;kg;
QNTUNIT;24511220;Arbres de transmission, vilebrequins, arbres à cames, manivelles, paliers (autres qu'à roulements incorporés) et coussinets en fonte à graphite sphéroïdal;EU27TOTALS_2020;Jan.-Dec. 2017;kg;
QNTUNIT;24511240;Autres parties des moteurs à piston et des organes mécaniques en fonte à graphite sphéroïdal;EU27TOTALS_2020;Jan.-Dec. 2017;kg;
QNTUNIT;24511250;Parties de machines, appareils et engins mécaniques en fonte à graphite sphéroïdal (à l'exclusion des moteurs à piston);EU27TOTALS_2020;Jan.-Dec. 2017;kg;
QNTUNIT;24511290;Pièces en fonte à graphite sphéroïdal pour locomotives/matériel roulant et autre utilisation (à l'exclusion des parties de véhicules routiers, des paliers et coussinets, des parties de moteurs à piston, des transmissions, des poulies, des embrayages et des parties d'autres machines, appareils et engins mécaniques);EU27TOTALS_2020;Jan.-Dec. 2017;kg;
QNTUNIT;24511310;Parties de véhicules routiers en fonte grise (à l'exclusion des locomotives/du matériel roulant et des véhicules utilisés dans l'industrie de la construction);EU27TOTALS_2020;Jan.-Dec. 2017;kg;
QNTUNIT;24511320;Arbres de transmission, vilebrequins, arbres à cames, manivelles, paliers (autres qu'à roulements incorporés) et coussinets en fonte grise;EU27TOTALS_2020;Jan.-Dec. 2017;kg;
QNTUNIT;24511340;Autres parties des moteurs à piston et des organes mécaniques en fonte grise;EU27TOTALS_2020;Jan.-Dec. 2017;kg;
QNTUNIT;24511350;Parties de machines, appareils et engins mécaniques en fonte grise (à l'exclusion des moteurs à piston);EU27TOTALS_2020;Jan.-Dec. 2017;kg;
QNTUNIT;24511390;Pièces en fonte grise pour locomotives/matériel roulant et autre utilisation (à l'exclusion des parties de véhicules routiers, des paliers et coussinets, des parties de moteurs à piston, des transmissions, des poulies, des embrayages et des parties d'autres machines, appareils et engins mécaniques);EU27TOTALS_2020;Jan.-Dec. 2017;kg;
QNTUNIT;24512000;Tubes, tuyaux et profilés creux en fonte (à l'exclusion des tubes, tuyaux et profilés creux constituants des parties identifiables d'ouvrages comme les parties de radiateurs de chauffage central ou les parties de machines);EU27TOTALS_2020;Jan.-Dec. 2017;kg;
QNTUNIT;24513030;Accessoires de tuyauterie moulés en fonte non malléable;EU27TOTALS_2020;Jan.-Dec. 2017;kg;
QNTUNIT;24513050;Accessoires de tuyauterie moulés en fonte malléable;EU27TOTALS_2020;Jan.-Dec. 2017;kg;
QNTUNIT;24521010;Parties de véhicules routiers en acier moulé (à l'exclusion des locomotives/du matériel roulant et des véhicules utilisés dans l'industrie de la construction);EU27TOTALS_2020;Jan.-Dec. 2017;kg;
QNTUNIT;24521030;Paliers, autres qu'à roulements incorporés, et coussinets en acier moulé;EU27TOTALS_2020;Jan.-Dec. 2017;kg;
QNTUNIT;24521040;Autres parties des moteurs à piston et des organes mécaniques en acier moulé;EU27TOTALS_2020;Jan.-Dec. 2017;kg;
QNTUNIT;24521050;Parties de machines, appareils et engins mécaniques en acier moulé (à l'exclusion des moteurs à piston, des turboréacteurs et des turbopropulseurs, des autres turbines à gaz, des appareils de manutention et de levage et des machines et véhicules utilisés dans l'industrie de la construction);EU27TOTALS_2020;Jan.-Dec. 2017;kg;
QNTUNIT;24521090;Pièces en acier moulé pour locomotives/matériel roulant et autre utilisation (à l'exclusion des parties de véhicules routiers, des paliers et coussinets, des parties de moteurs à piston, des transmissions, des poulies, des embrayages et des parties d'autres machines, appareils et engins mécaniques);EU27TOTALS_2020;Jan.-Dec. 2017;kg;
QNTUNIT;24523000;Accessoires de tuyauterie en acier moulé;EU27TOTALS_2020;Jan.-Dec. 2017;kg;
QNTUNIT;24531010;Parties de véhicules routiers en métaux légers (à l'exclusion des locomotives/du matériel roulant et des véhicules utilisés dans l'industrie de la construction);EU27TOTALS_2020;Jan.-Dec. 2017;kg;
QNTUNIT;24531020;Arbres de transmission, vilebrequins, arbres à cames, manivelles, paliers (autres qu'à roulements incorporés) et coussinets en métaux légers;EU27TOTALS_2020;Jan.-Dec. 2017;kg;
QNTUNIT;24531040;Autres parties des moteurs à piston et des organes mécaniques en métaux légers;EU27TOTALS_2020;Jan.-Dec. 2017;kg;
QNTUNIT;24531050;Parties de machines, appareils et engins mécaniques en métaux légers (à l'exclusion des moteurs à piston, des turboréacteurs et des turbopropulseurs, des autres turbines à gaz, des appareils de manutention et de levage et des machines et véhicules utilisés dans l'industrie de la construction);EU27TOTALS_2020;Jan.-Dec. 2017;kg;
QNTUNIT;24531090;Pièces en métaux légers pour autres utilisations;EU27TOTALS_2020;Jan.-Dec. 2017;kg;
QNTUNIT;24541010;Parties de véhicules routiers en autres métaux non ferreux (à l'exclusion des locomotives/du matériel roulant, des chariots-cavaliers, des chariots-grues, des rouleaux agricoles, des rouleaux compresseurs, des bulldozers, etc.);EU27TOTALS_2020;Jan.-Dec. 2017;kg;
QNTUNIT;24541020;Arbres de transmission, vilebrequins, arbres à cames, manivelles, paliers (autres qu'à roulements incorporés) et coussinets en autres métaux non ferreux;EU27TOTALS_2020;Jan.-Dec. 2017;kg;
QNTUNIT;24541040;Autres parties des moteurs à piston et des organes mécaniques en autres métaux non ferreux;EU27TOTALS_2020;Jan.-Dec. 2017;kg;
QNTUNIT;24541050;Parties de machines, appareils et engins mécaniques en autres métaux non ferreux (à l'exclusion des moteurs à piston);EU27TOTALS_2020;Jan.-Dec. 2017;kg;
QNTUNIT;24541090;Pièces en autres métaux non ferreux pour autres utilisations;EU27TOTALS_2020;Jan.-Dec. 2017;kg;
QNTUNIT;25111030;Constructions préfabriquées en fonte, en fer ou en acier;EU27TOTALS_2020;Jan.-Dec. 2017;:;
QNTUNIT;25111050;Constructions préfabriquées en aluminium;EU27TOTALS_2020;Jan.-Dec. 2017;:;
QNTUNIT;25112100;Ponts et éléments de ponts en fonte, en fer ou en acier;EU27TOTALS_2020;Jan.-Dec. 2017;kg;
QNTUNIT;25112200;Tours et pylônes en fonte, en fer ou en acier;EU27TOTALS_2020;Jan.-Dec. 2017;kg;
QNTUNIT;25112310;Matériel d'échafaudage, de coffrage, d'étançonnement ou d'étayage en fonte, en fer ou en acier, y compris les chevalements d'extraction pour puits de mines, les poutres extensibles de coffrage, les échafaudages tubulaires et matériel similaire;EU27TOTALS_2020;Jan.-Dec. 2017;kg;
QNTUNIT;25112330;Barrages, vannes, porte-écluses... en fer, fonte ou acier;EU27TOTALS_2020;Jan.-Dec. 2017;:;
QNTUNIT;25112350;Autres constructions et parties de constructions en fonte, en fer ou en acier, principalement en tôle;EU27TOTALS_2020;Jan.-Dec. 2017;kg;
QNTUNIT;25112355;Barrages, vannes, portes-écluses, débarcadères, docks fixes et autres constructions maritimes ou fluviales, en fonte, en fer ou en acier, et constructions et parties de constructions en fonte, en fer ou en acier n.c.a. (à l'exclusion des ponts et éléments de ponts, des tours et pylônes, des portes, fenêtres et leurs cadres, chambranles et seuils, du matériel d'échafaudage, de coffrage, d'étançonnement ou d'étayage, ainsi que des constructions et parties de constructions non uniquement ou principalement en tôle);EU27TOTALS_2020;Jan.-Dec. 2017;kg;
QNTUNIT;25112360;Barres, tubes et autres éléments pour la construction... en fer, fonte, acier, autres qu'en tôle;EU27TOTALS_2020;Jan.-Dec. 2017;:;
QNTUNIT;25112370;Constructions et parties de constructions en aluminium n.c.a. (à l'exclusion des portes, fenêtres et leurs cadres, chambranles et seuils);EU27TOTALS_2020;Jan.-Dec. 2017;kg;
QNTUNIT;25121030;Portes, fenêtres et leurs cadres, chambranles, seuils, en fonte, en fer ou en acier;EU27TOTALS_2020;Jan.-Dec. 2017;p/st;
QNTUNIT;25121050;Portes, fenêtres et leurs cadres, chambranles et seuils, en aluminium;EU27TOTALS_2020;Jan.-Dec. 2017;p/st;
QNTUNIT;25211100;Radiateurs pour le chauffage central, à chauffage non électrique, et leurs parties, en fonte, en fer ou en acier;EU27TOTALS_2020;Jan.-Dec. 2017;:;
QNTUNIT;25211200;Chaudières pour le chauffage central (à l'exclusion de celles relevant du SH 8402);EU27TOTALS_2020;Jan.-Dec. 2017;p/st;
QNTUNIT;25211300;Parties de chaudières pour le chauffage central (à l'exclusion de celles relevant du SH 8402);EU27TOTALS_2020;Jan.-Dec. 2017;:;
QNTUNIT;25291110;Réservoirs, foudres, cuves et récipients similaires en fonte, en fer ou en acier, pour matières gazeuses non comprimées ou liquéfiées, d'une contenance > 300 l (sans dispositifs mécaniques ou thermiques);EU27TOTALS_2020;Jan.-Dec. 2017;kg;
QNTUNIT;25291120;Réservoirs, foudres, cuves et récipients similaires en fonte, en fer ou en acier, pour matières liquides, avec revêtement intérieur ou calorifuge, d'une contenance > 300 l (sans dispositifs mécaniques ou thermiques);EU27TOTALS_2020;Jan.-Dec. 2017;kg;
QNTUNIT;25291130;Réservoirs, foudres, cuves et récipients similaires en fonte, en fer ou en acier, pour matières liquides, autres qu'avec revêtement intérieur ou calorifuge, d'une contenance > 100 000 l (sans dispositifs mécaniques ou thermiques);EU27TOTALS_2020;Jan.-Dec. 2017;kg;
QNTUNIT;25291150;Réservoirs, foudres, cuves et récipients similaires en fonte, en fer ou en acier, pour matières solides, d'une contenance > 300 l (sans dispositifs mécaniques ou thermiques);EU27TOTALS_2020;Jan.-Dec. 2017;kg;
QNTUNIT;25291170;Réservoirs, foudres, cuves et récipients similaires en aluminium, pour toutes matières autres que des gaz comprimés ou liquéfiés, d'une contenance > 300 l (sans dispositifs mécaniques ou thermiques);EU27TOTALS_2020;Jan.-Dec. 2017;kg;
QNTUNIT;25291200;Récipients métalliques pour gaz comprimés ou liquéfiés;EU27TOTALS_2020;Jan.-Dec. 2017;kg;
QNTUNIT;25301110;Chaudières aquatubulaires (à l'exclusion des chaudières pour le chauffage central conçues pour produire à la fois de l'eau chaude et de la vapeur à basse pression);EU27TOTALS_2020;Jan.-Dec. 2017;p/st;
QNTUNIT;25301150;Chaudières à vapeur, y compris les chaudières mixtes (à l'exclusion des chaudières pour le chauffage central conçues pour produire à la fois de l'eau chaude et de la vapeur à basse pression);EU27TOTALS_2020;Jan.-Dec. 2017;p/st;
QNTUNIT;25301170;Chaudières dites «à eau surchauffée» (à l'exclusion des chaudières pour le chauffage central conçues pour produire à la fois de l'eau chaude et de la vapeur à basse pression);EU27TOTALS_2020;Jan.-Dec. 2017;p/st;
QNTUNIT;25301230;Appareils auxiliaires pour chaudières relevant des SH 8402 et 8403;EU27TOTALS_2020;Jan.-Dec. 2017;kg;
QNTUNIT;25301250;Condenseurs pour machines à vapeur;EU27TOTALS_2020;Jan.-Dec. 2017;kg;
QNTUNIT;25301330;Parties de chaudières à vapeur et de chaudières dites «à eau surchauffée»;EU27TOTALS_2020;Jan.-Dec. 2017;:;
QNTUNIT;25301350;Parties d'appareils relevant des SH 8404 10 et 8404 20;EU27TOTALS_2020;Jan.-Dec. 2017;:;
QNTUNIT;25302100;Réacteurs nucléaires;EU27TOTALS_2020;Jan.-Dec. 2017;kg;
QNTUNIT;25302200;Parties de réacteurs nucléaires;EU27TOTALS_2020;Jan.-Dec. 2017;:;
QNTUNIT;25401230;Revolvers et pistolets (à l'exclusion des armes à usage militaire, des pistolets-mitrailleurs, des pistolets lance-fusées pour signalisation, des pistolets et revolvers pour le tir à blanc, des pistolets d'abattage, des armes à feu ne pouvant être chargées que par le canon, des pistolets à ressort, à air comprimé ou à gaz et les armes factices);EU27TOTALS_2020;Jan.-Dec. 2017;p/st;
QNTUNIT;25401270;Armes à feu utilisant la déflagration de la poudre (à l'exclusion des armes à usage militaire);EU27TOTALS_2020;Jan.-Dec. 2017;p/st;
QNTUNIT;25401290;Autres armes (fusils, carabines et pistolets à ressort, à air comprimé, à gaz, matraques, etc.) (à l'exclusion des armes à usage militaire);EU27TOTALS_2020;Jan.-Dec. 2017;p/st;
QNTUNIT;25401300;Cartouches et autres munitions et projectiles, et leurs parties, y compris les chevrotines, plombs de chasse et bourres pour cartouches (à l'exclusion des articles à usage militaire);EU27TOTALS_2020;Jan.-Dec. 2017;kg;
QNTUNIT;25401400;Parties et accessoires de revolvers, pistolets, armes autres que de guerre et engins similaires;EU27TOTALS_2020;Jan.-Dec. 2017;:;
QNTUNIT;25501134;"Arbres de transmission, vilebrequins, arbres à cames et manivelles (forgeage libre de l'acier); ouvrages du SH 7326; parties des machines, appareils, instruments et véhicules des SH 84, 85, 86, 87, 88, 90 (forgeage libre de l'acier)";EU27TOTALS_2020;Jan.-Dec. 2017;:;
QNTUNIT;25501137;Parties de machines, appareils et engins mécaniques (forgeage libre des métaux non ferreux) (à l'exclusion des moteurs à piston, des turboréacteurs, des turbines à gaz, des appareils de manutention et de levage et des machines et véhicules utilisés dans l'industrie de la construction);EU27TOTALS_2020;Jan.-Dec. 2017;:;
